,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25/05/2018,0.7417,-30.562,-33.281,-7.6602,-3.4609,0.29297,-1.959,-4.2969,-4.8281,-5.9648,-4.4727,-3.082,-5.1133,-3.9629,-4.2422,4.3008,3.748,0.25366,2.8457,0.05191,7.5195,14.625,4.3828,4.6094,1.96,5.1133,3.1758,2.9219,-0.69434,3.543,2.6348,-0.70508,1.7939,-0.84961,-3.0176,-1.9912,-3.6406,-4.2031,-2.791,-0.14209,0.30127,-4.9023,-3.3203,-0.81299,-10.062,-10.734,-3.0781,-17.344,-6.2422,-22.406,-15.312,-8.0859,-14.07,-7.4141,-10.242,-11.75,-11.109,-11.07,3.0879,-14.656,-12.438,-10.078,-13.586,-19.312,-1.4268,-1.2305,-5.5273,-4.0234,-2.7676,-0.86475,-11.211,-10.945,-10,-10.352,-8.2266,-1.7246,-2.8164,-2.3281,-3.877,-3.7207,-14.609,-15.07,-10.578,-10.945,-11.242,-5.1484,-3.459,-9.1797,-8.8828,-9.4062,1.249,-0.95898,-0.7085,-0.55225,-1.3848,-0.58447,-2.7422
,31/05/2018,1.373,-30.547,-32.562,-7.5938,-2.8379,0.91504,-0.94336,-2.5762,-4.5,-4.6445,-4.0703,-2.4668,-4.8672,-3.7148,-4.0859,5.4609,4.5195,0.047028,3.6523,0.64111,8.2188,15.133,4.918,5.0859,2.4961,5.5859,3.7188,3.2188,0.20386,4.2305,3.7969,-0.58691,2.7383,0.10162,-2.9785,-2.1289,-2.3145,-3.957,-2.0195,1.0635,0.50879,-4.5508,-2.4199,0.12585,-8.2188,-8.4922,-2.5137,-17.469,-6.0859,-21.328,-15.336,-8.0078,-13.688,-7.3125,-9.9375,-11.469,-10.883,-10.758,1.2148,-14.383,-12.555,-10.102,-12.57,-19.156,-0.33374,0.010323,-5.0312,-3.7793,-2.6133,-0.64209,-11,-10.719,-8.4375,-9.5234,-8.25,-0.065186,-2.2148,-2.0254,-2.9316,-2.8516,-14.258,-15.68,-11.453,-11.766,-12.094,-4.3438,-3.1777,-9.3203,-9.1094,-9.125,1.7607,-0.098511,0.42969,0.25513,-0.86133,0.97314,-2.9414
,06/06/2018,1.3027,-30.453,-32.125,-7.8203,-2.2109,0.45435,0.020538,-0.8916,-3.9902,-4.0234,-3.4648,-1.6143,-4.5742,-3.8809,-3.4844,6.9219,5.4375,-0.58691,4.7812,1.1279,9.0391,17.047,5.3281,5.6914,3.3066,5.3438,4.4844,3.6133,1.2246,4.6367,4.6367,0.60645,3.9297,0.97949,-2.7734,-2.4824,-1.9463,-3.5762,-1.4678,2.6445,0.032501,-3.9668,-1.6641,0.64209,-6.8828,-7.1484,-2.5527,-17.594,-5.9297,-19.734,-15.758,-7.7344,-13.57,-7.6406,-9.8516,-11.414,-10.984,-10.531,-0.67432,-14.492,-11.883,-10.398,-12.539,-19.156,0.65527,0.68164,-4.125,-3.5605,-2.8398,-0.52832,-11.016,-10.859,-9.5781,-10.109,-7.9375,1.2529,-0.87012,-1.2725,-2.1094,-1.8926,-14.656,-16.5,-12.312,-12.547,-12.695,-3.6543,-3.2969,-9.6406,-9.4922,-9.1172,2.3301,1.2734,1.4121,0.95898,0.068237,1.6855,-3.0762
,12/06/2018,1.5,-30.688,-32.406,-7.0391,-2.2734,-0.81104,0.1593,-0.57178,-4.2344,-3.5625,-3.1738,-1.5479,-4.8477,-4.1914,-3.0664,8.1875,6.8555,-0.61133,6.4492,1.8682,9.3281,17.781,5.5156,6.0547,4.0469,5.5,4.4922,3.8086,2.4941,5.3203,5.8906,2.5254,4.9922,2.7422,-2.6816,-2.6152,-2.0059,-3.4082,-1.2764,4.6211,-1.042,-3.7266,-0.91455,1.2822,-4.4727,-5.918,-3.1328,-19.328,-6.6172,-17.672,-15.547,-7.4961,-11.672,-7.8477,-9.8125,-11.359,-11.164,-10.633,-0.74512,-14.609,-10.055,-11.195,-13.555,-18.859,0.97363,0.97559,-3.9961,-2.9629,-2.8164,0.063843,-10.812,-10.562,-11.547,-10.094,-8.0469,2.4688,-0.50293,-1.3906,-1.0166,-0.6582,-14.453,-17.234,-12.5,-12.438,-12.266,-2.4922,-2.8379,-9.3516,-9.8047,-9.1094,2.2754,1.6133,2.0117,1.3301,0.2832,1.7471,-2.916
,18/06/2018,1.5605,-30.922,-33.531,-5.9727,-2.5488,-1.9463,-0.39258,-0.95752,-4.7812,-3.7207,-3.332,-1.7402,-5.5859,-4.7617,-3.6719,8.1094,7.957,-0.75635,7.5117,2.2832,10.766,18.406,5.9336,7.0625,5.1484,5.9375,5.1641,4.4883,3.3086,5.5547,6.6562,4.2227,5.5039,3.7852,-1.835,-2.0449,-2.623,-3.7129,-1.3398,5.5898,-1.125,-3.1035,-0.78564,0.8252,-3.5645,-5.6602,-4.0625,-20.875,-7.8438,-17.094,-15.109,-7.4805,-9.6484,-8.5,-10.148,-11.445,-11.562,-11.172,0.96729,-14.875,-8.7266,-12.172,-15.445,-18.453,0.86914,0.74902,-3.1523,-1.9238,-2.2832,0.97705,-10.539,-10.352,-14.102,-11.094,-7.5469,2.4902,-1.3281,-1.6699,-0.69482,-0.10339,-14.32,-16.812,-12.156,-12.039,-11.586,-1.8779,-2.6582,-8.8438,-10.391,-9.7578,2.3652,1.7539,2.0488,1.29,0.44922,0.95068,-1.9004
,24/06/2018,1.9014,-31.391,-34.875,-4.7891,-3.3789,-3,-1.4121,-1.665,-5.8672,-3.6406,-3.7539,-2.3281,-6.7031,-5.4766,-4.6406,7.8633,8.9219,-1.0518,7.8867,2.3457,12.078,16.562,6.2695,7.6523,5.7617,6.5938,5.1758,4.6797,3.9609,5.8164,7.3633,4.9961,5.293,4.7344,-0.052338,1.0693,-2.8984,-4.6562,-1.6113,6.5117,-0.74512,-2.6836,-0.87207,0.090271,-2.5352,-4.9453,-4.8281,-22.938,-9.5156,-17.406,-14.633,-7.625,-7.6133,-8.6875,-10.391,-11.516,-11.789,-11.688,3.4609,-14.781,-8.1484,-13.352,-17.625,-18.062,0.18982,0.29614,-2.873,-1.4961,-1.7783,1.3418,-10.57,-10.32,-15.195,-11.82,-7.3125,2.5059,-3.2812,-2.7324,-0.20801,0.38672,-13.75,-16.703,-11.438,-11.148,-10.516,-1.0771,-2.3281,-7.8984,-11.055,-10.992,1.9678,1.0264,1.7637,1.0381,0.014854,0.52295,-1.0732
,30/06/2018,1.8564,-32.156,-36.062,-5.8867,-4.3516,-3.6621,-2.2383,-1.8574,-6.6328,-3.9746,-4.2031,-2.6992,-7.5898,-6.043,-5.0703,7.4219,9.2109,-1.9219,7.3164,1.4434,12.82,14.641,6.2227,7.8633,5.918,6.3906,4.9062,3.8516,3.3418,5.543,7.1367,4.4258,4.7031,4.2422,0.93701,1.6807,-3.0508,-6.0742,-2.3691,6.6211,-0.93652,-2.6641,-1.3975,-1.2432,-3.1172,-5.0547,-5.6367,-23.828,-10.68,-19.031,-14.883,-8.3438,-6.7031,-8.8203,-10.969,-11.844,-11.992,-12.117,4.0195,-15.094,-10.617,-14.266,-18.891,-18.594,-0.70215,-0.57764,-2.3926,-2.5,-2.4043,0.48779,-11.094,-11.016,-15.797,-11.438,-7.7188,2.1328,-4.9023,-3.8086,-0.40088,0.17627,-13.773,-16.844,-11.07,-10.812,-10.266,-0.87158,-2.5195,-7.8516,-11.297,-11.688,2.1016,0.64453,1.3037,0.63672,-0.038971,0.087097,-0.70947
,06/07/2018,0.86914,-33.031,-36.781,-7.4922,-5.2305,-3.5312,-2.8496,-2.4141,-7.2148,-4.7656,-4.9297,-3.3848,-8.0312,-6.7578,-5.5273,6.7695,8.9141,-2.5527,6.1992,0.13,11.57,10.875,4.8633,6.6602,5.293,5.9336,4.2461,2.918,1.8906,5.25,6.2734,2.5059,3.7871,2.8359,0.072571,0.66113,-3.4453,-6.9102,-3.5684,5.9492,-2.998,-3.6699,-1.8672,-2.4395,-4.4805,-6.3359,-6.1172,-24.094,-11.195,-20.719,-15.898,-8.8125,-7.1289,-8.2812,-11.602,-12.445,-12.266,-12.664,2.6504,-15.508,-13.648,-14.523,-18.328,-19.656,-1.9746,-1.5615,-3.8125,-3.7012,-3.7832,-1.1406,-11.969,-11.93,-16.266,-12,-8.875,1.4219,-5.8359,-5.1797,-0.71338,-0.34375,-14.336,-17.266,-11.625,-11.312,-10.773,-1.2822,-3.1992,-8.6641,-11.719,-12.344,1.4795,-0.3772,0.4563,-0.099243,-0.9375,-0.42383,-1.8604
,12/07/2018,-0.42554,-34.094,-37.531,-10,-5.8711,-3.1699,-3.4336,-3.2539,-7.6758,-5.8125,-5.8438,-4.1172,-8.4219,-7.5742,-6.3711,6.3086,8.1484,-3.5117,5.0547,-0.99902,9.9453,9.6406,3.2305,5.5586,4.8594,5.1562,3.334,2.041,0.14355,3.9219,5.25,1.0645,2.918,0.8584,-1.3115,-1.915,-4.2031,-7.4961,-4.8281,4.2695,-4.1914,-4.7188,-2.3926,-3.7637,-6.3164,-8.3672,-7.1523,-24.031,-11.812,-22.062,-17.172,-9.7266,-7.918,-8.1016,-12.766,-13.484,-13.062,-13.562,0.51758,-16.562,-16.594,-14.336,-17.703,-21.156,-3.3008,-2.6953,-3.4922,-4.7227,-5.1523,-2.5527,-12.734,-12.578,-17.391,-12.211,-10.016,0.85596,-6.293,-6.5586,-1.4189,-1.1143,-15.203,-17.609,-12.953,-12.906,-12.539,-2.0293,-3.8008,-10.266,-11.875,-11.578,0.46069,-1.3838,-0.55908,-1.2031,-2.2344,-1.834,-2.8828
,18/07/2018,-1.9492,-35,-38.375,-11.133,-6.7734,-3.1504,-4.0234,-5.207,-8.4375,-7.582,-7.5391,-5.668,-8.9844,-8.9297,-8.2109,5.7422,7.0898,-4.1836,4.25,-1.5244,7.918,7.4531,1.3477,4.1875,4.0078,4.8828,2.9062,2.4551,-1.1465,2.0371,4.4844,0.59619,1.9229,-0.65186,-2.9004,-2.834,-5.2422,-7.2852,-5.4258,2.9629,-4.7852,-6.0078,-2.9883,-4.5156,-7.875,-10.203,-8.3203,-24.172,-11.93,-22.672,-18.641,-10.211,-9.1328,-8.6484,-13.703,-14.719,-14.289,-14.773,-0.72754,-17.484,-17.547,-13.648,-16.516,-21.938,-4.5078,-3.5449,-2.8008,-4.8242,-5.5977,-3.1953,-12.977,-12.484,-18.312,-15.773,-10.469,0.47144,-6.418,-7.1953,-1.3447,-1.2178,-15.891,-17.672,-14.5,-14.672,-14.312,-2.5488,-4.1094,-11.797,-12.438,-11.727,-1.4873,-2.6602,-1.6309,-2.3848,-3.9883,-3.4258,-4.1914
,24/07/2018,-2.5254,-35.688,-39.125,-12.281,-7.4961,-3.5684,-4.8477,-7.1758,-9.3125,-8.9297,-8.9375,-7.1016,-9.7188,-9.8125,-9.5312,6.1797,6.8984,-4.3867,4.7734,-1.2305,7.0508,7.9961,0.84766,3.9258,3.9316,4.4883,1.9512,1.8457,-1.5498,0.23169,4.8828,1.8018,2.0039,-1.2939,-3.3359,-2.8555,-5.9883,-7.3828,-5.5,3.123,-3.25,-6.4766,-3.5215,-4.7539,-8.1641,-10.484,-9.7969,-24.438,-12.242,-22.406,-19.047,-10.93,-9.5547,-9.6328,-14.359,-15.508,-15.227,-15.609,-1.5127,-18.25,-16.969,-13.672,-17.031,-21.797,-4.832,-4.4414,0.74902,-4.332,-4.957,-2.9297,-12.227,-11.516,-19.641,-17.953,-9.9766,1.4727,-6.6328,-7.3945,-0.60547,-0.42383,-15.859,-17.531,-14.609,-15.039,-15.016,-1.8799,-3.3535,-12.133,-12.141,-11.281,-2.6504,-2.9883,-2.0215,-2.9512,-4.7188,-4.6719,-4.2227
,30/07/2018,-2.1523,-35.906,-39,-12.148,-8.0391,-3.8691,-5.2148,-8.5781,-9.5547,-9.875,-9.6484,-8.1953,-9.7734,-10.055,-9.7422,6.6914,7.3438,-3.3359,5.8945,-0.50195,6.1055,7.1641,0.86377,3.4863,3.6602,4.1094,1.668,0.84033,-2.0059,0.15308,5.6836,3.1758,2.9082,-1.2461,-4.6641,-3.2051,-6.5117,-7.2812,-5.0938,4.8477,-3.8359,-7.0977,-3.9297,-3.4434,-7.7539,-9.8906,-10.094,-24.031,-10.82,-21.5,-18.75,-11.055,-9.5547,-10.57,-14.305,-15.562,-15.406,-15.883,-2.0801,-18.25,-16.047,-13.805,-16.625,-20.359,-4.4609,-4.8398,2.5645,-3.5605,-3.9805,-2.2812,-10.836,-10.055,-20.266,-19.453,-9.5469,2.1719,-6.3828,-6.7656,0.51611,0.70215,-14.602,-16.75,-13.617,-14.047,-14.117,-0.77783,-2.457,-11.438,-11.305,-10.797,-2.3945,-2.6738,-1.749,-2.5684,-4.1719,-4.0859,-4.1797
,05/08/2018,-1.3291,-35.719,-38.188,-11.391,-7.4688,-3.2871,-4.7227,-8.2969,-8.7969,-9.0859,-8.8203,-7.7852,-9.1562,-9.5859,-8.9766,7.8398,8.5703,-2.0879,7.3086,0.69434,6.5547,8.8438,2.0898,4.0352,4.3945,4.1367,2.0859,0.14954,-2.1562,1.1533,6.8789,4.8672,4.418,-0.90186,-4.7578,-2.8848,-6.5898,-6.9609,-4.8008,6.8086,-3.0449,-6.5195,-3.7422,-2.123,-6.8359,-8.3203,-9.3047,-23,-9.7109,-20.688,-17.703,-10.258,-9.1719,-11,-14.094,-15.102,-15,-15.508,-2.6348,-18.172,-15.758,-14.578,-17.219,-19.219,-3.5,-4.9023,4.4688,-3.3379,-3.3848,-1.8877,-9.4844,-8.9062,-20.422,-17.891,-8.8438,2.5332,-5.9023,-5.9062,0.85596,1.2939,-13.234,-16.031,-12.211,-12.578,-12.586,0.013535,-2.1016,-10.344,-10.312,-9.8125,-1.2871,-1.4453,-0.95703,-1.4336,-2.7012,-2.5977,-3.1211
,11/08/2018,-1.2334,-33.938,-36.938,-9.8594,-6.3008,-1.541,-3.541,-6.5352,-7.1133,-7.7617,-7.3633,-6.0625,-8.1719,-8.3047,-7.3125,7.1875,8.6172,-1.0781,6.9023,1.1396,6.7383,8.9609,2.7441,4.1602,4.6797,4.2891,3.4648,0.51953,-3.2383,1.6582,6.4727,4.9258,5.1094,-1.5693,-4.2617,-1.5762,-6.9609,-5.9297,-4.9648,7.082,-2.4453,-6.2227,-3.8184,-1.1279,-8.2891,-8.3125,-7.793,-20.531,-7.8516,-20.641,-17.422,-8.2891,-9.3359,-10.797,-13.898,-14.672,-14.461,-15.094,-2.1035,-17.406,-15.922,-14.461,-16.125,-18.297,-3.0957,-4.2656,4.3711,-3.3262,-2.9043,-1.4473,-8.8828,-8.3672,-19.047,-14.703,-8.5156,1.0449,-4.5508,-4.6797,0.302,0.64307,-12.531,-14.633,-11.18,-11.531,-11.305,-0.75195,-3.1406,-8.9688,-9.0234,-8.2969,0.061005,-0.12854,0.39771,0.03418,-0.82422,-0.14636,-2.5273
,17/08/2018,-2.2188,-31.922,-36,-8.6172,-4.6445,0.32227,-2.3047,-4.7773,-5.5547,-6.3125,-5.9844,-3.9961,-7.4023,-7.0898,-5.75,6.5195,8.0156,-1.1787,5.8672,1.2812,7.3438,9.4766,3.4414,4.6836,5.2969,4.918,4.6445,1.8369,-3.7637,1.5566,5.5625,4.5977,5.3164,-2.5684,-2.6855,0.2876,-6.9336,-4.9922,-5.3281,6.1172,-0.05191,-5.5781,-3.9414,-1.6484,-10.031,-8.5703,-6.8984,-18.344,-7.1641,-21.297,-17.609,-6.0312,-9.8672,-9.9375,-13.898,-14.43,-14.141,-14.672,-0.73535,-16.984,-15.938,-14.406,-15.797,-18.5,-2.5762,-3.4355,4.8984,-3.2969,-2.6152,-1.0498,-8.9375,-8.5,-17.344,-12.094,-7.9961,-0.30103,-3.293,-3.7598,-0.66504,-0.38306,-12.953,-13.883,-10.727,-11.148,-10.797,-2.0156,-4.5234,-8.2734,-8.4453,-8.0312,0.82959,1.3545,1.7227,1.2607,0.78809,1.2803,-1.999
,23/08/2018,-2.6914,-29.703,-35.125,-7.2656,-3.8047,1.3369,-1.7061,-3.7207,-4.5234,-5.625,-5.3711,-2.6211,-6.7891,-6.1367,-4.2383,6.0938,6.9766,-1.3984,4.4883,1.0498,6.9453,8.4453,3.3438,4.5664,5.25,5.332,5.0586,2.8691,-4.3633,1.0459,4.3398,3.4805,5.082,-3.4316,-2.4043,0.52832,-6.8594,-4.9766,-5.2969,5.2031,0.10455,-5.7656,-4.2695,-1.8516,-11.711,-9.1641,-6.6758,-16.562,-6.5586,-21.938,-17.969,-4.6953,-10.805,-9.2109,-13.672,-14.109,-13.695,-14.25,0.67432,-16.125,-14.898,-13.492,-14.289,-18.094,-2.1074,-2.5371,4.707,-2.6523,-2.1484,-0.30127,-9.2422,-8.5391,-16.25,-10.859,-7.9219,-1.0898,-2.5059,-3.3613,-1.2236,-1.2803,-13.602,-13.367,-10.508,-10.984,-10.547,-3.0176,-5.6602,-7.7578,-7.75,-7.6719,1.5879,2.2656,2.9805,2.043,1.7441,2.2793,-1.8691
,29/08/2018,-2.5391,-29.969,-34.344,-6.7109,-3.084,0.93896,-0.89697,-3.7969,-3.9375,-5.2109,-4.9648,-2.2617,-5.9141,-6.2344,-3.7051,8.1328,6.9336,-1.7041,4.6523,1.542,7.2109,8.5859,3.6445,4.8398,5.4297,5.5234,4.8281,3.2754,-3.5938,1.5635,4.7188,3.791,5.1211,-2.7285,-2.1699,0.84082,-5.8789,-5.2578,-3.6426,5.7305,-0.0802,-5.4297,-3.8184,-0.58203,-10.156,-8.1094,-6.0547,-16.141,-6.1758,-21.859,-17.469,-5.2305,-11.828,-9.1562,-13.062,-13.602,-13.18,-13.672,1.1924,-16.062,-14.062,-13.562,-14.32,-17.594,-0.89111,-1.959,5.7227,-1.9238,-2.207,-0.03598,-9.3281,-8.4531,-16.422,-12.195,-7.6875,-0.3938,-2.1934,-3.1992,-1.2988,-1.2646,-13.898,-14.047,-11.047,-11.469,-10.883,-2.9648,-5.9336,-8.1641,-8.2344,-8.5547,2.2812,3.0859,3.4121,2.4727,2.1738,2.3691,-1.7256
,04/09/2018,-1.7979,-30.125,-33.594,-5.9492,-2.9805,0.72314,-0.086243,-4.0859,-3.6387,-5.0234,-4.7734,-2.5742,-5.082,-6.6992,-3.8457,10.016,7.1133,-1.0801,5.1367,2.5469,7.457,9.2344,3.7578,5.0078,5.3516,5.8711,4.793,3.832,-3.1602,2.1621,5.332,4.3867,5.1289,-1.6875,-1.8564,0.0088425,-5.0977,-5.1602,-2.0352,6.8477,-0.85596,-5.1641,-3.2227,1.4932,-8.7188,-6.6758,-4.8867,-15.75,-5.3672,-21.734,-16.75,-6.4688,-12.555,-9.7656,-12.266,-12.977,-12.594,-13.148,0.95752,-15.703,-13.289,-13.508,-13.422,-16.297,-0.069153,-1.5283,6.332,-1.2012,-1.9893,0.36548,-9.2422,-8.25,-16.484,-12.922,-7.6875,-0.17151,-1.7217,-3.1426,-1.1836,-1.1123,-14.203,-14.211,-11.562,-11.891,-11.016,-2.875,-6.7148,-8.3047,-8.3438,-8.5547,2.834,3.3359,3.6172,2.6523,2.0645,2.4922,-1.9092
,10/09/2018,-2.1172,-30.875,-33.094,-6.4727,-2.0703,1.1152,0.58398,-3.9629,-3.166,-4.7422,-4.2305,-2.5879,-4.5273,-6.6094,-3.916,11.133,7.0859,-0.84717,5.6328,3.5586,7.8984,10.102,3.7305,5.082,5.3281,5.3008,4.2031,2.8672,-2.541,2.498,5.8672,5.5469,5.0742,-1.1172,-1.0078,0.32227,-4.9336,-4.0195,-0.6499,7.5391,-0.49316,-4.7305,-2.8008,3.8438,-7.8086,-6.3867,-3.2812,-15.117,-4.1914,-22.234,-15.438,-7.9023,-12.547,-9.5469,-11.516,-12.438,-12.18,-12.734,0.57812,-15.469,-12.789,-13.586,-12.883,-15.734,0.56592,-1.0342,6.9727,-0.69678,-1.6279,0.77539,-9.1328,-8.3281,-15.852,-12.547,-7.4648,-0.46655,-0.82275,-3.0137,-1.4482,-1.1055,-13.977,-14.062,-11.367,-11.773,-10.914,-2.9492,-6.8438,-8.2578,-8.5469,-8.5938,3.5352,3.9102,3.6992,2.9023,2.5508,2.582,-2.4336
,16/09/2018,-2.6426,-30.484,-33.094,-5.7695,-2.041,1.751,0.57812,-3.8203,-2.8848,-5.0977,-4.1836,-2.6484,-4.6484,-6.7188,-4.082,11.016,6.5312,-0.58691,5.4453,4.0352,7.4492,9.8984,3.0332,4.5,4.7344,4.9102,3.8574,2.707,-2.6445,2.1621,5.3008,5.6445,4.7344,-1.4912,-0.75146,-1.3789,-5.3086,-3.2383,-0.85645,7.1367,-0.73633,-4.9844,-3.0605,4.6289,-8.8125,-7.4062,-2.4531,-14.227,-3.4961,-23.797,-14.844,-7.7695,-11.977,-8.6562,-11.031,-12.172,-11.953,-12.43,0.30151,-15.039,-12.227,-13.086,-11.359,-15.719,0.35767,-0.80859,5.9102,-0.60059,-1.0967,1.3105,-9.3594,-8.7109,-14.203,-10.75,-7.7109,-1.5908,0.1626,-3.0195,-1.6855,-1.3145,-14.078,-13.539,-10.484,-11.016,-10.312,-3.3203,-6.8789,-8.1172,-8.4453,-8.2812,3.8359,4.0234,3.8535,2.9961,2.9453,2.7988,-2.9141
,22/09/2018,-3.2832,-30.906,-33.625,-5.7539,-1.8613,1.8691,0.34131,-3.5176,-2.6855,-5.4844,-4.2383,-2.502,-5.207,-6.8984,-4.3086,10.875,5.668,-1.5137,4.7656,3.3301,6.9414,9.3281,2.2754,3.6895,4.0352,3.7598,3.1719,1.6816,-2.6699,1.5732,4.5391,5.1875,3.8477,-2.2598,-0.54492,-0.87744,-5.8828,-2.7363,-1.1865,5.7812,-0.74561,-5.2773,-3.5234,4.5,-10.086,-9.4531,-2.168,-13.781,-3.5254,-25.828,-14.641,-7.0234,-11.617,-7.3984,-10.82,-12.141,-11.82,-12.148,0.31738,-15.062,-11.656,-12.758,-11,-16.656,0.027542,-0.83838,5.4805,-0.64551,-0.96582,1.4238,-9.5781,-9.0781,-12.641,-8.7812,-7.4961,-1.6748,0.69287,-2.8086,-1.9111,-1.4287,-13.859,-13.609,-9.8594,-10.555,-10.102,-3.4453,-5.6641,-8.0391,-8.6484,-8.2578,4.1328,4.2656,4.0273,3.123,3.4844,3.1621,-2.7676
,28/09/2018,-3.2539,-31.328,-34.5,-4.4727,-2.0801,1.4443,0.35596,-3.6914,-3.0586,-6.1914,-4.7969,-2.7793,-5.6562,-7.9922,-5.2422,10.633,4.8242,-1.6836,4.1055,2.0078,5.793,8.4609,1.3027,2.5723,2.9395,3.0938,2.8887,1.5547,-3.3379,1.2764,3.6855,3.2109,2.8145,-2.623,-0.63184,-1.5234,-5.8594,-2.9707,-1.8301,4.0195,-1.9395,-6.3594,-3.9141,2.9277,-11.016,-10.172,-2.9102,-14.469,-3.9434,-26.719,-16.109,-5.8945,-11.453,-7.1055,-10.852,-12.328,-11.828,-12.008,0.79736,-15.375,-11.641,-13.125,-12.117,-17.734,-0.66211,-1.5957,4.3867,-1.0059,-1.3057,0.98291,-9.8594,-9.2578,-11.266,-7.5742,-7.9805,-1.0498,0.97852,-2.4824,-1.6572,-1.2773,-13.914,-14.125,-10.156,-10.875,-10.484,-3.3047,-4.8164,-8.3281,-9.125,-8.7422,3.5293,3.8203,3.8477,2.957,3.0938,3.4688,-3.0938
,04/10/2018,-3.6523,-32.344,-35.75,-4.9023,-1.4795,1.2959,0.40039,-4.168,-4.1602,-6.543,-5.3359,-3.2988,-6.207,-8.8984,-6.168,9.6094,3.1719,-2.9199,2.6309,0.24573,4.793,8.0625,0.40723,1.6445,2.0078,2.373,2.5547,0.89502,-4.7422,0.65234,2.832,0.93945,0.90479,-3.4004,-0.90771,-1.415,-6.3398,-3.127,-2.3496,1.6895,-2.9727,-7.2188,-4.4258,1.4902,-11.922,-10.828,-3.7891,-15.672,-4.6914,-27.203,-17.484,-5.418,-11.68,-7.4648,-11.469,-12.938,-12.344,-12.539,1.5332,-16.203,-11.977,-13.594,-13.836,-18.562,-1.1904,-2.2227,4.1719,-1.4785,-1.6768,0.44019,-9.7969,-9.3359,-10.969,-7.0195,-8.4453,-0.06131,0.37622,-2.3672,-2.1152,-1.8838,-13.914,-14.695,-11.023,-11.688,-11.086,-3.5059,-4.4766,-8.2812,-9.2891,-8.8672,2.8457,3.043,3.2188,2.3438,2.0762,3.207,-3.7227
,10/10/2018,-4.5469,-32.562,-36.469,-5.4375,-0.87109,1.6885,0.48853,-4.5703,-5.0977,-6.6836,-5.5625,-3.5957,-6.2305,-9.0781,-6.2539,8.2812,1.5342,-3.1426,1.3164,-1.2959,2.7559,6.4688,-1.3223,0.20312,0.65527,1.0928,1.5967,-0.66162,-6.5742,-0.59668,1.8096,-1.3359,-0.63477,-4.2852,-2.3711,-3.0547,-7.2539,-3.7441,-2.2617,-0.047089,-5.1289,-8.75,-5.0547,0.87842,-13.141,-11.516,-4.1992,-15.992,-4.5977,-28.844,-17.844,-5.0898,-12.094,-7.9766,-11.789,-13.43,-12.82,-13.195,2.6113,-16.594,-12.633,-13.523,-14.828,-18.938,-1.4473,-2.6465,2.5879,-2.0039,-1.8779,-0.014275,-10.086,-9.5547,-11.805,-7.9141,-10.039,-0.017532,-0.5459,-2.9121,-3.1133,-3.2715,-13.594,-14.859,-11.281,-11.898,-11.25,-4.1055,-5.0273,-8.0781,-8.8125,-8.6406,2.0918,2.166,2.6406,1.8115,1.1982,2.916,-5.0508
,16/10/2018,-5.9609,-32.312,-36.688,-7.6133,-1.0107,2.5078,0.29956,-5.0156,-5.6016,-6.332,-5.3594,-3.5215,-6.3047,-8.3906,-5.6367,6.9336,-0.15466,-3.9238,-0.3938,-2.4629,1.7207,4.8203,-2.5039,-0.60986,-0.076294,0.28467,0.90771,-1.6113,-7.5312,-1.9385,0.64355,-2.0625,-1.8232,-5.543,-3.6699,-3.7148,-8.4766,-4.082,-2.043,-1.1934,-5.9258,-9.3047,-5.8398,1.4561,-15.32,-13.789,-3.2637,-14.172,-4.6484,-32.656,-17.312,-4.9219,-12.438,-8.0859,-12.047,-13.938,-13.227,-13.695,3.1855,-17.094,-12.82,-13.078,-14.289,-18.844,-1.3164,-2.3223,1.9492,-2.4121,-1.7236,-0.060272,-10.422,-9.9375,-13.43,-8.4766,-10.797,-1.2275,-1.4756,-3.5352,-4.7266,-5.1406,-13.602,-14.352,-10.727,-11.266,-10.555,-5.3984,-6.375,-7.3672,-7.9961,-7.5938,2.0547,2.0742,2.5156,1.6992,1.3525,2.6641,-5.3438
,22/10/2018,-6.6953,-30.875,-35.781,-8.5234,-1.6816,3.6836,0.38452,-4.6836,-4.793,-5.3867,-4.582,-2.9102,-5.3008,-6.8398,-4.4062,6.7695,-0.63379,-2.7578,-0.63721,-2.998,0.50586,2.043,-3.5625,-1.499,-0.70752,-0.9043,-0.039093,-2.6465,-7.418,-2.9004,0.18469,-1.5938,-1.6406,-5.957,-6.1133,-4.4102,-8.9219,-4.2734,-0.88525,-1.0283,-6.875,-10.336,-6.0703,2.2031,-17.062,-15.641,-1.8184,-11.406,-3.6016,-36.094,-15.875,-4.5273,-12.133,-7.7227,-11.289,-13.586,-12.641,-13.07,4.0508,-16.609,-12.641,-12.383,-13.234,-18.438,-0.6875,-1.4756,0.51318,-2.2246,-1.3418,0.25562,-10.758,-9.9219,-14.203,-9.0312,-11.5,-2.9238,-1.502,-3.3105,-5.5469,-6.0781,-12.883,-13.57,-9.1641,-9.7656,-9.2578,-6.2852,-7.5391,-6.6992,-7.1211,-6.6367,2.3379,2.8359,2.9453,2.3672,2.4688,3.3398,-4.6406
